842685107110,-3812.2229999999981,12426.869999999999,19,19,17,-2648.2754579570619,8800.8285121365534,19.597546782345283,34.746334389143534,0.0
842685107340,-4087.877400000003,12356.82,7,7,11,-2823.4842577734121,8806.9432877564323,19.601861450034065,34.743072874685595,0.0
842685107420,-3685.0316999999959,12356.82,18,18,22,-2566.3766265787667,8775.589061596078,19.594853963622164,34.747419196288959,0.0
842685107555,-3846.9434999999962,12623.01,4,4,16,-2643.0952844807543,9006.0169840194631,19.602089566488576,34.750534428709699,0.0
842685107575,-3598.186500000003,12819.15,14,14,8,-2495.0326530836287,9142.0624178230792,19.601689148214504,34.756110727484419,0.0
842685108030,-3749.1986999999972,12609.0,8,8,12,-2592.2574799447143,8990.0675718178318,19.600314329389583,34.751204281235466,0.0
842685108040,-3724.4108999999999,12693.059999999999,2,2,13,-2548.8573660962393,9048.834168044219,19.600640696071412,34.753215394661943,0.0
842685108165,-3611.1956999999989,13029.299999999999,30,30,18,-2494.6454531018394,9255.7057256144417,19.60415754770678,34.758388725801403,0.0
842685108180,-3733.6404000000016,12651.030000000001,17,17,18,-2589.7742420925279,9012.375626211322,19.600737006552073,34.751696183391417,0.0
842685108235,-3706.2156000000027,12847.17,21,21,10,-2568.5188033565801,9104.0788617043727,19.60236340098902,34.753935795723628,0.0
842685108460,-3796.840499999998,12735.09,26,26,17,-2610.1919864072211,9042.5152417021454,19.601863560263322,34.751900632001416,0.0
842685108490,-3946.2704999999978,13029.299999999999,26,26,15,-2714.1089560503924,9248.4232298001789,19.609222961751897,34.753998112029016,0.0
842685109300,-3768.2729999999979,12875.190000000001,19,19,18,-2615.9439191235933,9130.0422994143173,19.60381646246989,34.753528499042254,0.0
842685110390,-3888.2565000000027,12510.93,14,14,15,-2694.6063156748751,8927.6462155687113,19.600637405850993,34.747930804852189,0.0
842685110460,-3850.9868999999967,13127.369999999999,22,22,3,-2667.0248514719628,9305.4743800832366,19.608839975661496,34.755993422140719,0.0
842685110550,-3668.5065000000027,12412.860000000001,14,14,11,-2543.5369013087006,8855.0690048971701,19.595220300969647,34.749389356930848,0.0
842685110555,-4218.7604999999976,12707.07,26,26,12,-2902.3554835653927,9009.1142353418363,19.607553463687307,34.745524297313501,0.0
842685110560,-3634.9286999999972,12580.98,8,8,17,-2512.5051542623978,8977.5729520260775,19.597346651135911,34.75243186694447,0.0
842685110610,-3799.8290999999995,13015.289999999999,16,16,7,-2637.1193939035493,9277.989329962782,19.607427615614796,34.756010000506038,0.0
842685110765,-3869.7095999999979,12623.01,1,1,16,-2651.7481453456849,8994.9818092554888,19.601082370158167,34.750068746193932,0.0
842685111255,-3856.2608999999998,12679.049999999999,2,2,13,-2638.4929126539546,9038.1070188850863,19.601644739255168,34.751132924224528,0.0
842685111465,-3955.4999999999995,12875.190000000001,9,9,17,-2749.2820297940966,9192.3004769459549,19.607904930505317,34.752042038405882,0.0
842685111600,-3738.3870000000011,12440.879999999999,31,31,7,-2574.3156801532991,8808.7620207284672,19.594596277508852,34.747759400726373,0.0
842685111670,-4225.9683000000032,12651.030000000001,0,0,17,-2897.7017565358701,8987.9867025418789,19.606643811399024,34.745073958992435,0.0
842685111720,-3671.5829999999983,12959.25,19,19,20,-2552.4700571522094,9205.8731056364504,19.603376977976101,34.756088529924703,0.0
842685112145,-3843.7790999999993,12342.809999999999,16,16,18,-2666.4622029091734,8809.9962081470621,19.596712385594657,34.745937490782588,0.0
842685112325,-3431.2643999999968,12945.24,29,29,11,-2373.600426159197,9188.676851664477,19.59846148377359,34.759130677733829,0.0
842685112880,-4004.6361000000011,12721.08,6,6,10,-2756.7051803166401,9073.068495671836,19.604882349332424,34.749351278258288,0.0
842685113365,-3980.8152000000005,12482.91,13,13,22,-2757.9150264056216,8932.1130755929262,19.601454382443404,34.746462830693609,0.0
842685113370,-3978.7934999999966,13029.299999999999,4,4,19,-2740.4880829105673,9321.3749673963539,19.610189670754018,34.754562697665421,0.0
842685113490,-3529.888199999999,12510.93,23,23,21,-2444.2256184012203,8897.3001340829378,19.592983560449046,34.751820082118265,0.0
842685113960,-3864.5234999999966,12679.049999999999,4,4,18,-2656.2115132104709,9057.3917522330812,19.601757808719992,34.750866567247805,0.0
842685114650,-3998.3952000000004,12328.799999999999,13,13,19,-2769.161632530715,8808.8414412211423,19.598460176874198,34.743638587264158,0.0
842685114870,-3897.6618000000003,13127.369999999999,27,27,5,-2692.1389999632393,9320.6965408493925,19.608573461128419,34.755309082202352,0.0
842685114925,-3555.3791999999958,12566.969999999999,25,25,7,-2446.8467776547927,8895.0152784986567,19.592586897534744,34.751554521746456,0.0
842685115110,-3499.9143000000004,12903.209999999999,20,20,19,-2431.1196563946019,9161.9775422862749,19.598442025364431,34.75715546828323,0.0
842685115220,-3642.2243999999969,13029.299999999999,29,29,20,-2519.2525857584824,9277.3001557852949,19.603269636199165,34.757735165625007,0.0
842685115310,-3791.5665000000026,12454.889999999999,14,14,16,-2629.0566361684423,8888.1943380611665,19.596758077799045,34.747838201019796,0.0
842685115505,-4080.6695999999979,12524.940000000001,1,1,20,-2801.2336606050662,8946.4433729979974,19.602262318282605,34.74564207254722,0.0
842685115565,-3792.1818000000003,13001.280000000001,27,27,9,-2610.6720931201294,9217.4044115636352,19.603998630087901,34.75472158495392,0.0
842685115915,-3726.5204999999983,12665.039999999999,26,26,9,-2561.8362481902805,8978.9124349290541,19.597119305496008,34.750856906472926,0.0
842685116770,-3939.4143000000004,13043.309999999999,20,20,10,-2727.0813105038387,9242.3670219037704,19.607205390103417,34.7528220950147,0.0
842685117135,-3813.8931000000025,12623.01,28,28,10,-2630.2657908951032,8954.9179371575592,19.598023375165013,34.748908297674106,0.0
842685117395,-3802.3781999999992,12833.16,23,23,19,-2626.225102346491,9120.3394059818365,19.601746380026782,34.752234770165529,0.0
842685117455,-3448.7565000000027,12805.139999999999,14,14,16,-2393.6511983033351,9145.8777773313741,19.596685045890727,34.757228930646178,0.0
842685117510,-3628.1604000000016,12538.949999999999,17,17,14,-2519.294726241159,8907.0326461339446,19.594099941046622,34.750025241911978,0.0
842685117740,-3799.9170000000013,12749.1,31,31,17,-2611.0880570285667,9050.8422967916576,19.599648880705718,34.751073832377017,0.0
842685117935,-4019.6670000000013,12749.1,31,31,14,-2760.0033268067336,9040.1919620918743,19.602959411157975,34.747944082466383,0.0
842685117990,-4042.8725999999961,13057.32,11,11,15,-2797.8896315137627,9325.0924300929491,19.610568234855961,34.752882578915901,0.0
842685118190,-3811.6956000000023,12861.18,21,21,20,-2641.8653022200238,9142.304053048294,19.602446058644947,34.752222599549334,0.0
842685118260,-3859.7768999999967,12412.860000000001,22,22,21,-2676.6935657857994,8826.0263825392922,19.595837203538309,34.745231160469856,0.0
842685118450,-4197.9281999999994,12777.119999999999,23,23,12,-2899.8435341577174,9053.7894211194798,19.606579578493097,34.7454317817228,0.0
