844023286185,13173.573000000006,-5197.71,31,5,13,9056.8382765969982,-3672.9215559833142,19.599017300200376,34.752259417613594,0.0
844023286220,12762.113099999993,-5071.6199999999999,22,29,17,8745.569135487196,-3596.0668264581413,19.604751479519834,34.744735861938089,0.0
844023286265,12829.7961,-5323.8000000000002,12,19,12,8796.5442088660766,-3755.6875233010132,19.599073755588012,34.744737923062459,0.0
844023286685,13151.949599999996,-5113.6499999999996,17,23,14,9006.444856120741,-3600.1989875553454,19.60173444709703,34.75196548830489,0.0
844023286790,13090.946999999993,-5071.6199999999999,19,26,11,8966.6473275563258,-3562.8791006516249,19.603320847963424,34.751323203210283,0.0
844023287465,13017.023099999993,-5015.5799999999999,22,29,8,8920.8308194682759,-3544.5302337393014,19.604158538855042,34.750773255505031,0.0
844023287635,13227.983099999994,-5001.5699999999997,22,28,17,9064.4435457216514,-3521.5589375572426,19.603324679623491,34.754884812865484,0.0
844023287895,12892.380899999991,-4973.5500000000002,16,23,15,8826.4343950665152,-3505.7086604405749,19.606246003718539,34.748925604492086,0.0
844023288580,13062.379499999992,-5323.8000000000002,26,0,13,8973.2345694637133,-3799.5802076542072,19.595035634126877,34.750721787989313,0.0
844023288695,12782.242200000001,-5043.6000000000004,15,22,17,8750.7644650310467,-3554.0181383969434,19.605229735804613,34.747050211633713,0.0
844023288835,13039.2618,-4987.5599999999995,23,30,17,8938.1935719619651,-3566.7558842950807,19.602803759644498,34.751981704472641,0.0
844023289085,12834.454800000005,-5407.8599999999997,13,20,12,8799.7727911477323,-3811.1716495066512,19.596318911594047,34.746390083009679,0.0
844023289915,12714.471299999994,-5183.6999999999998,8,15,17,8707.4980998725932,-3657.2270149411515,19.60189545019853,34.745930143561715,0.0
844023290000,13009.639499999992,-4875.4799999999996,26,1,17,8928.4428945190921,-3469.436838178663,19.605567536281143,34.753450529639842,0.0
844023290415,13204.162200000001,-4819.4399999999996,15,22,12,9044.8360969171899,-3389.4455226586597,19.606790331191355,34.75746686260689,0.0
844023290815,12640.459499999992,-5029.5900000000001,26,1,21,8681.3321104739935,-3567.2282878173846,19.604786092779886,34.746577209620519,0.0
844023291455,13147.203000000005,-5057.6099999999997,31,5,13,9036.8736111461712,-3572.6715552027231,19.600716108450914,34.75629699213048,0.0
844023292105,12677.289599999996,-4749.3900000000003,17,24,16,8681.2428163978657,-3346.1739282740618,19.61160454428645,34.749243505063852,0.0
844023292335,13058.775599999994,-4945.5299999999997,29,4,16,8964.8503817586479,-3499.4886938017662,19.603664934054443,34.755521091678531,0.0
844023292915,12578.489999999998,-5253.75,9,16,5,8617.3209893031926,-3699.045643599577,19.60083749695012,34.744916108366489,0.0
844023293175,12909.873000000005,-4833.4499999999998,31,6,18,8875.5059605092083,-3416.3430013996572,19.607159919270959,34.754289693755396,0.0
844023293710,13166.365199999991,-5071.6199999999999,5,11,11,9043.8029712955649,-3574.0786950479842,19.600224255548298,34.757585255717018,0.0
844023293900,12857.748300000003,-5141.6700000000001,18,25,12,8808.8508867783476,-3621.419720414211,19.601142118125509,34.751050972751685,0.0
844023293915,12994.784400000004,-5015.5799999999999,21,28,16,8904.9249147748269,-3535.8130876959758,19.602878571925881,34.754333433259362,0.0
844023293985,12814.765199999993,-4987.5599999999995,5,12,16,8798.2858516591186,-3525.9624032171705,19.604304802398513,34.751632077718263,0.0
844023294195,12872.163899999998,-4735.3800000000001,6,13,21,8838.9473891413963,-3325.4274301520741,19.610304154475529,34.754491862446152,0.0
844023294435,12821.006100000001,-5113.6499999999996,12,19,8,8786.780072602256,-3603.2402700758735,19.601911108401463,34.750770756398154,0.0
844023294790,13003.486500000003,-4987.5599999999995,4,11,9,8930.7543574634019,-3513.9348611414944,19.603240710286872,34.755429613976538,0.0
844023294935,12593.9604,-5001.5699999999997,1,8,12,8662.2133814537119,-3531.2203506168639,19.605501695888396,34.748226628925032,0.0
844023295885,13021.154400000003,-5421.8699999999999,21,27,16,8929.810530535251,-3826.2846227906621,19.59311521212237,34.75291116784765,0.0
844023296030,12814.853099999993,-5085.6300000000001,22,29,21,8785.8531122274362,-3590.800454765651,19.602185020298688,34.751174702577337,0.0
844023296325,13104.835199999992,-5155.6800000000003,5,11,15,9001.4084798822096,-3639.3425475052345,19.59834939369841,34.756502601823357,0.0
844023296445,12710.867399999994,-5365.8299999999999,11,18,18,8714.1848487007301,-3785.5107492711772,19.596673959579686,34.747680197032217,0.0
844023296855,12416.138700000005,-5127.6599999999999,10,17,11,8514.3799263981218,-3620.5335250448752,19.604066826147793,34.743913074044187,0.0
844023296900,12868.032600000004,-5141.6700000000001,7,14,13,8814.620455599179,-3624.7925419911958,19.600769059034565,34.751810466302167,0.0
844023297465,12755.784299999999,-5029.5900000000001,30,5,11,8767.2427002352033,-3555.4271107636287,19.603505343557075,34.751216716255165,0.0
844023297830,13117.844400000004,-5225.7299999999996,21,27,17,8991.4734528332938,-3681.6255358705484,19.597098959928005,34.756073729153066,0.0
844023298780,12928.595699999998,-5393.8500000000004,20,26,15,8867.5043477371019,-3800.5444062295096,19.594639178456987,34.751814135405141,0.0
844023298790,12873.7461,-5043.6000000000004,12,19,15,8819.4835952912435,-3561.2490422323294,19.602833248809045,34.752616488054336,0.0
844023298845,12657.072600000003,-4973.5500000000002,7,14,14,8665.2316307021847,-3508.5923089769185,19.606151926152599,34.749001950776851,0.0
844023299210,12855.638700000005,-4679.3400000000001,10,17,16,8808.1094213751221,-3302.1985056374488,19.611310784295096,34.754567279942833,0.0
844023299910,12766.771799999999,-5015.5799999999999,23,30,16,8752.0543506885078,-3592.1492339782212,19.60265288198913,34.750592301520953,0.0
844023299960,12814.325699999998,-5449.8900000000003,20,27,16,8791.0401538540846,-3845.7022211512981,19.594101586578084,34.749429329802737,0.0
844023300005,12626.043899999997,-4861.4700000000003,6,13,19,8661.5002241330767,-3425.2828948715605,19.608976806816628,34.749647178116192,0.0
844023300235,12735.127799999997,-5071.6199999999999,3,10,12,8752.9989616924995,-3582.0433332444481,19.603004277856179,34.750720539675896,0.0
844023300285,13023.615599999994,-5407.8599999999997,29,3,17,8948.3819946022977,-3826.7877822582723,19.593090450186889,34.753764184591972,0.0
844023300615,12575.325599999993,-5015.5799999999999,29,4,15,8642.9162690107332,-3554.0881027094115,19.605104920030136,34.74807871233925,0.0
844023300985,12517.487399999995,-4931.5199999999995,11,18,17,8577.3436859983376,-3479.4498556040776,19.608235669830709,34.747014843187593,0.0
844023301265,12742.335599999993,-4903.5,29,4,15,8752.8402002600451,-3474.2926814027692,19.606618176925306,34.751697059440701,0.0
